prop_id,prop_type,province,city,location,bedrooms,bathrooms,area,purpose,date_added,price,pprice
1479,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",4,2,200 Sq. Yd.,For Sale,07/04/2023,PKR5.9 Crore,59000000
1480,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,200 Sq. Yd.,For Sale,07/04/2023,PKR1.64 Crore,16400000
1481,Flat,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",2,2,106 Sq. Yd.,For Sale,07/04/2023,PKR65 Lakh,650000000
1482,Flat,Sindh,Karachi,"Malir, Karachi, Sindh",4,4,133 Sq. Yd.,For Sale,07/02/2023,PKR2.6 Crore,26000000
1483,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",4,3,200 Sq. Yd.,For Sale,6/27/2023,PKR1.75 Crore,17500000
1484,Flat,Sindh,Karachi,"Malir, Karachi, Sindh",3,3,172 Sq. Yd.,For Sale,07/02/2023,PKR1.45 Crore,14500000
1485,Flat,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,45 Sq. Yd.,For Sale,07/02/2023,PKR35.74 Lakh,357400000
1486,Flat,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",2,2,35 Sq. Yd.,For Sale,6/28/2023,PKR27.84 Lakh,278400000
1487,Flat,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,45 Sq. Yd.,For Sale,07/02/2023,PKR35.74 Lakh,357400000
1494,House,Sindh,Karachi,"Scheme 33, Karachi, Sindh",6,4,120 Sq. Yd.,For Sale,6/27/2023,PKR1.78 Crore,17800000
1495,House,Sindh,Karachi,"Gulistan-e-Jauhar, Karachi, Sindh",6,4,120 Sq. Yd.,For Sale,6/27/2023,PKR2.35 Crore,23500000
1496,Flat,Sindh,Karachi,"Gulistan-e-Jauhar, Karachi, Sindh",2,2,117 Sq. Yd.,For Sale,07/02/2023,PKR1.1 Crore,11000000
1497,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",5,4,300 Sq. Yd.,For Sale,07/01/2023,PKR8.5 Crore,85000000
1498,Flat,Sindh,Karachi,"Gulshan-e-Iqbal Town, Karachi, Sindh",3,3,172 Sq. Yd.,For Sale,07/04/2023,PKR1.65 Crore,16500000
1499,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",5,4,"1,000 Sq. Yd.",For Sale,07/11/2023,PKR14 Crore,140000000
1500,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",5,3,"1,000 Sq. Yd.",For Sale,07/04/2023,PKR17 Crore,170000000
1501,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",4,3,100 Sq. Yd.,For Sale,07/04/2023,PKR4.2 Crore,42000000
1502,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,125 Sq. Yd.,For Sale,07/04/2023,PKR1.38 Crore,13800000
1503,Upper Portion,Sindh,Karachi,"Federal B Area, Karachi, Sindh",3,3,120 Sq. Yd.,For Sale,07/04/2023,PKR82 Lakh,820000000
1504,Lower Portion,Sindh,Karachi,"Federal B Area, Karachi, Sindh",3,2,120 Sq. Yd.,For Sale,07/04/2023,PKR85 Lakh,850000000
1505,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",6,6,"1,000 Sq. Yd.",For Sale,07/01/2023,PKR20 Crore,200000000
1506,House,Sindh,Karachi,"Gadap Town, Karachi, Sindh",6,6,400 Sq. Yd.,For Sale,07/04/2023,PKR6.5 Crore,65000000
1507,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",4,3,272 Sq. Yd.,For Sale,6/27/2023,PKR6.3 Crore,63000000
1508,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",4,3,244 Sq. Yd.,For Sale,6/27/2023,PKR6.1 Crore,61000000
1509,Flat,Sindh,Karachi,"Malir, Karachi, Sindh",3,3,172 Sq. Yd.,For Sale,07/02/2023,PKR1.45 Crore,14500000
1510,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",4,3,294 Sq. Yd.,For Sale,6/27/2023,PKR6.5 Crore,65000000
1511,Flat,Sindh,Karachi,"Civil Lines, Karachi, Sindh",5,4,333 Sq. Yd.,For Sale,07/02/2023,PKR9.25 Crore,92500000
1512,Flat,Sindh,Karachi,"Malir, Karachi, Sindh",4,4,133 Sq. Yd.,For Sale,07/02/2023,PKR2.6 Crore,26000000
1513,Flat,Sindh,Karachi,"Malir, Karachi, Sindh",3,3,172 Sq. Yd.,For Sale,07/02/2023,PKR1.45 Crore,14500000
1514,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",4,3,272 Sq. Yd.,For Sale,07/02/2023,PKR7.25 Crore,72500000
1515,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",6,6,500 Sq. Yd.,For Sale,07/11/2023,PKR11.5 Crore,115000000
1516,Upper Portion,Sindh,Karachi,"Jamshed Town, Karachi, Sindh",2,2,100 Sq. Yd.,For Sale,07/11/2023,PKR1.5 Crore,15000000
1517,House,Sindh,Karachi,"Gadap Town, Karachi, Sindh",4,4,120 Sq. Yd.,For Sale,07/11/2023,PKR1.54 Crore,15400000
1518,House,Sindh,Karachi,"Scheme 33, Karachi, Sindh",5,4,120 Sq. Yd.,For Sale,07/11/2023,PKR2 Crore,20000000
1519,Upper Portion,Sindh,Karachi,"North Karachi, Karachi, Sindh",2,2,120 Sq. Yd.,For Sale,07/11/2023,PKR75 Lakh,750000000
1520,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",4,3,"1,000 Sq. Yd.",For Sale,6/30/2023,PKR14 Crore,140000000
1522,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",5,4,"1,000 Sq. Yd.",For Sale,6/30/2023,PKR22 Crore,220000000
1523,Flat,Sindh,Karachi,"Shaheed Millat Road, Karachi, Sindh",3,3,183 Sq. Yd.,For Sale,07/04/2023,PKR5.25 Crore,52500000
1524,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",6,6,500 Sq. Yd.,For Sale,6/27/2023,PKR8.75 Crore,87500000
1525,Upper Portion,Sindh,Karachi,"Gulshan-e-Iqbal Town, Karachi, Sindh",2,2,100 Sq. Yd.,For Sale,6/28/2023,PKR1.65 Crore,16500000
1526,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",4,4,500 Sq. Yd.,For Sale,6/27/2023,PKR12 Crore,120000000
1527,Upper Portion,Sindh,Karachi,"Gulshan-e-Iqbal Town, Karachi, Sindh",2,2,106 Sq. Yd.,For Sale,6/30/2023,PKR1.75 Crore,17500000
1528,Flat,Sindh,Karachi,"Gulshan-e-Iqbal Town, Karachi, Sindh",3,3,240 Sq. Yd.,For Sale,6/30/2023,PKR2 Crore,20000000
1529,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",3,3,189 Sq. Yd.,For Sale,6/30/2023,PKR4 Crore,40000000
1530,Flat,Sindh,Karachi,"Saadi Road, Karachi, Sindh",4,3,244 Sq. Yd.,For Sale,07/02/2023,PKR1.22 Crore,12200000
1531,Flat,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",2,2,35 Sq. Yd.,For Sale,07/02/2023,PKR27.84 Lakh,278400000
1532,Flat,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,45 Sq. Yd.,For Sale,07/02/2023,PKR35.74 Lakh,357400000
1533,Flat,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",2,2,35 Sq. Yd.,For Sale,07/02/2023,PKR27.84 Lakh,278400000
1534,Flat,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,45 Sq. Yd.,For Sale,07/02/2023,PKR35.74 Lakh,357400000
1535,Flat,Sindh,Karachi,"Cantt, Karachi, Sindh",3,3,"2,700 Sq. Yd.",For Sale,07/04/2023,PKR4.15 Crore,41500000
1536,Flat,Sindh,Karachi,"Cantt, Karachi, Sindh",3,3,"2,700 Sq. Yd.",For Sale,07/04/2023,PKR3.97 Crore,39700000
1537,Flat,Sindh,Karachi,"Cantt, Karachi, Sindh",3,3,"2,700 Sq. Yd.",For Sale,07/04/2023,PKR3.99 Crore,39900000
1538,Flat,Sindh,Karachi,"Cantt, Karachi, Sindh",3,3,"2,700 Sq. Yd.",For Sale,07/04/2023,PKR4 Crore,40000000
1539,Flat,Sindh,Karachi,"Cantt, Karachi, Sindh",3,3,"2,700 Sq. Yd.",For Sale,07/04/2023,PKR4.91 Crore,49100000
1540,Flat,Sindh,Karachi,"Cantt, Karachi, Sindh",3,3,"2,700 Sq. Yd.",For Sale,07/04/2023,PKR4.1 Crore,41000000
1541,Flat,Sindh,Karachi,"Cantt, Karachi, Sindh",3,3,"2,700 Sq. Yd.",For Sale,07/04/2023,PKR4.1 Crore,41000000
1542,Flat,Sindh,Karachi,"Cantt, Karachi, Sindh",3,3,"2,700 Sq. Yd.",For Sale,07/04/2023,PKR4.1 Crore,41000000
1543,House,Sindh,Karachi,"Cantt, Karachi, Sindh",4,4,428 Sq. Yd.,For Sale,07/04/2023,PKR9.2 Crore,92000000
1544,House,Sindh,Karachi,"Cantt, Karachi, Sindh",4,4,428 Sq. Yd.,For Sale,07/04/2023,PKR9.19 Crore,91900000
1545,House,Sindh,Karachi,"Cantt, Karachi, Sindh",4,4,428 Sq. Yd.,For Sale,07/04/2023,PKR9.2 Crore,92000000
1546,House,Sindh,Karachi,"Cantt, Karachi, Sindh",5,5,375 Sq. Yd.,For Sale,07/04/2023,PKR8.68 Crore,86800000
1547,House,Sindh,Karachi,"Scheme 33, Karachi, Sindh",4,4,120 Sq. Yd.,For Sale,07/04/2023,PKR2.05 Crore,20500000
1548,Upper Portion,Sindh,Karachi,"Gulistan-e-Jauhar, Karachi, Sindh",3,3,160 Sq. Yd.,For Sale,07/04/2023,PKR1.65 Crore,16500000
1549,Flat,Sindh,Karachi,"Federal B Area, Karachi, Sindh",2,2,78 Sq. Yd.,For Sale,07/04/2023,PKR50 Lakh,500000000
1550,Flat,Sindh,Karachi,"Scheme 33, Karachi, Sindh",3,3,161 Sq. Yd.,For Sale,07/04/2023,PKR1.45 Crore,14500000
1551,Flat,Sindh,Karachi,"Scheme 33, Karachi, Sindh",3,3,156 Sq. Yd.,For Sale,07/04/2023,PKR1.4 Crore,14000000
1552,Flat,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",2,2,35 Sq. Yd.,For Sale,07/02/2023,PKR27.84 Lakh,278400000
1553,House,Sindh,Karachi,"Korangi, Karachi, Sindh",2,4,80 Sq. Yd.,For Sale,07/02/2023,PKR52 Lakh,520000000
1554,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",3,3,167 Sq. Yd.,For Sale,6/27/2023,PKR2.65 Crore,26500000
1555,Flat,Sindh,Karachi,"North Nazimabad, Karachi, Sindh",2,2,106 Sq. Yd.,For Sale,07/02/2023,PKR75 Lakh,750000000
1556,Flat,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",2,2,106 Sq. Yd.,For Sale,07/02/2023,PKR67 Lakh,670000000
1557,House,Sindh,Karachi,"Gulistan-e-Jauhar, Karachi, Sindh",6,8,400 Sq. Yd.,For Sale,07/04/2023,PKR8.6 Crore,86000000
1558,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",5,4,100 Sq. Yd.,For Sale,07/11/2023,PKR3.9 Crore,39000000
1559,Flat,Sindh,Karachi,"Gulistan-e-Jauhar, Karachi, Sindh",3,3,167 Sq. Yd.,For Sale,07/04/2023,PKR1.87 Crore,18700000
1560,House,Sindh,Karachi,"Cantt, Karachi, Sindh",5,5,375 Sq. Yd.,For Sale,7/18/2023,PKR8.7 Crore,87000000
1561,House,Sindh,Karachi,"Cantt, Karachi, Sindh",5,5,375 Sq. Yd.,For Sale,7/18/2023,PKR8.69 Crore,86900000
1562,Flat,Sindh,Karachi,"Shaheed Millat Road, Karachi, Sindh",3,3,244 Sq. Yd.,For Sale,07/02/2023,PKR4.5 Crore,45000000
1563,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",6,6,500 Sq. Yd.,For Sale,7/18/2023,PKR8 Crore,80000000
1564,Flat,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",1,1,63 Sq. Yd.,For Sale,7/18/2023,PKR60 Lakh,600000000
1565,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",3,3,243 Sq. Yd.,For Sale,07/01/2023,PKR7.35 Crore,73500000
1566,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",3,3,272 Sq. Yd.,For Sale,07/01/2023,PKR7.5 Crore,75000000
1567,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",2,2,128 Sq. Yd.,For Sale,7/18/2023,PKR4.45 Crore,44500000
1568,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",3,3,303 Sq. Yd.,For Sale,7/18/2023,PKR10.87 Crore,108700000
1569,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",3,3,264 Sq. Yd.,For Sale,7/18/2023,PKR9.3 Crore,93000000
1570,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",3,3,272 Sq. Yd.,For Sale,07/04/2023,PKR6.75 Crore,67500000
1571,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",3,3,243 Sq. Yd.,For Sale,7/18/2023,PKR6.5 Crore,65000000
1572,Flat,Sindh,Karachi,"Scheme 33, Karachi, Sindh",4,4,200 Sq. Yd.,For Sale,07/11/2023,PKR1.85 Crore,18500000
1573,Flat,Sindh,Karachi,"Gulistan-e-Jauhar, Karachi, Sindh",4,3,194 Sq. Yd.,For Sale,07/11/2023,PKR2.35 Crore,23500000
1574,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",2,2,106 Sq. Yd.,For Sale,07/01/2023,PKR1.1 Crore,11000000
1575,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",2,2,50 Sq. Yd.,For Sale,6/27/2023,PKR50 Lakh,500000000
1576,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",2,2,100 Sq. Yd.,For Sale,07/11/2023,PKR85 Lakh,850000000
1577,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",4,4,350 Sq. Yd.,For Sale,6/30/2023,PKR1.95 Crore,19500000
1578,House,Sindh,Karachi,"Gulistan-e-Jauhar, Karachi, Sindh",6,6,400 Sq. Yd.,For Sale,07/11/2023,PKR7.1 Crore,71000000
1579,House,Sindh,Karachi,"Gulistan-e-Jauhar, Karachi, Sindh",6,6,400 Sq. Yd.,For Sale,07/11/2023,PKR6 Crore,60000000
1580,Upper Portion,Sindh,Karachi,"Gulistan-e-Jauhar, Karachi, Sindh",3,3,300 Sq. Yd.,For Sale,07/11/2023,PKR2.5 Crore,25000000
1581,House,Sindh,Karachi,"Gulistan-e-Jauhar, Karachi, Sindh",6,8,210 Sq. Yd.,For Sale,07/11/2023,PKR4.75 Crore,47500000
1582,Upper Portion,Sindh,Karachi,"Gulistan-e-Jauhar, Karachi, Sindh",3,3,300 Sq. Yd.,For Sale,07/11/2023,PKR2.5 Crore,25000000
1584,Lower Portion,Sindh,Karachi,"Gulistan-e-Jauhar, Karachi, Sindh",3,3,300 Sq. Yd.,For Sale,07/11/2023,PKR2.5 Crore,25000000
1585,Flat,Sindh,Karachi,"Jinnah Avenue, Karachi, Sindh",4,3,244 Sq. Yd.,For Sale,7/18/2023,PKR4.5 Crore,45000000
1586,Flat,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,2,128 Sq. Yd.,For Sale,6/29/2023,PKR1.2 Crore,12000000
1587,Flat,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",2,2,81 Sq. Yd.,For Sale,7/18/2023,PKR73 Lakh,730000000
1588,Flat,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",2,2,35 Sq. Yd.,For Sale,7/18/2023,PKR27.84 Lakh,278400000
1589,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",5,4,360 Sq. Yd.,For Sale,7/18/2023,PKR6.9 Crore,69000000
1590,Flat,Sindh,Karachi,"Saddar Town, Karachi, Sindh",3,3,228 Sq. Yd.,For Sale,6/30/2023,PKR3.5 Crore,35000000
1591,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",2,2,108 Sq. Yd.,For Sale,7/18/2023,PKR1.3 Crore,13000000
1592,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",4,4,125 Sq. Yd.,For Sale,07/04/2023,PKR1.55 Crore,15500000
1593,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",4,3,100 Sq. Yd.,For Sale,07/04/2023,PKR3.45 Crore,34500000
1594,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",4,4,125 Sq. Yd.,For Sale,6/29/2023,PKR1.72 Crore,17200000
1595,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,250 Sq. Yd.,For Sale,7/18/2023,PKR1.8 Crore,18000000
1596,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,200 Sq. Yd.,For Sale,07/04/2023,PKR1.75 Crore,17500000
1597,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",2,2,106 Sq. Yd.,For Sale,6/27/2023,PKR1.15 Crore,11500000
1598,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",2,2,113 Sq. Yd.,For Sale,6/27/2023,PKR1.15 Crore,11500000
1599,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",5,5,120 Sq. Yd.,For Sale,6/27/2023,PKR4.7 Crore,47000000
1600,Flat,Sindh,Karachi,"Civil Lines, Karachi, Sindh",5,4,311 Sq. Yd.,For Sale,07/11/2023,PKR11 Crore,110000000
1601,Flat,Sindh,Karachi,"Clifton, Karachi, Sindh",4,3,278 Sq. Yd.,For Sale,07/11/2023,PKR6 Crore,60000000
1602,House,Sindh,Karachi,"Gulshan-e-Iqbal Town, Karachi, Sindh",8,9,550 Sq. Yd.,For Sale,07/11/2023,PKR10.5 Crore,105000000
1603,House,Sindh,Karachi,"Gulistan-e-Jauhar, Karachi, Sindh",8,7,600 Sq. Yd.,For Sale,07/11/2023,PKR7.5 Crore,75000000
1604,House,Sindh,Karachi,"Gulistan-e-Jauhar, Karachi, Sindh",8,8,450 Sq. Yd.,For Sale,07/11/2023,PKR6.85 Crore,68500000
1605,Flat,Sindh,Karachi,"Gulistan-e-Jauhar, Karachi, Sindh",3,3,189 Sq. Yd.,For Sale,07/11/2023,PKR95 Lakh,950000000
1606,Flat,Sindh,Karachi,"Gulistan-e-Jauhar, Karachi, Sindh",2,2,122 Sq. Yd.,For Sale,07/11/2023,PKR1.3 Crore,13000000
1607,Flat,Sindh,Karachi,"Scheme 33, Karachi, Sindh",2,2,122 Sq. Yd.,For Sale,07/11/2023,PKR1.4 Crore,14000000
1608,Flat,Sindh,Karachi,"Scheme 33, Karachi, Sindh",3,3,200 Sq. Yd.,For Sale,07/11/2023,PKR1.4 Crore,14000000
1609,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,200 Sq. Yd.,For Sale,07/11/2023,PKR1.62 Crore,16200000
1612,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",3,2,182 Sq. Yd.,For Sale,6/28/2023,PKR5.5 Crore,55000000
1613,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",3,2,244 Sq. Yd.,For Sale,07/04/2023,PKR5.4 Crore,54000000
1614,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",6,6,250 Sq. Yd.,For Sale,6/29/2023,PKR3.55 Crore,35500000
1615,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",4,4,350 Sq. Yd.,For Sale,7/18/2023,PKR2.1 Crore,21000000
1616,Flat,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",2,2,106 Sq. Yd.,For Sale,7/18/2023,PKR70 Lakh,700000000
1617,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",3,3,256 Sq. Yd.,For Sale,07/11/2023,PKR5.5 Crore,55000000
1618,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",5,3,272 Sq. Yd.,For Sale,07/04/2023,PKR7 Crore,70000000
1619,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",5,4,352 Sq. Yd.,For Sale,07/11/2023,PKR6.5 Crore,65000000
1620,Penthouse,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,79 Sq. Yd.,For Sale,7/18/2023,PKR71.23 Lakh,712300000
1621,Flat,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,45 Sq. Yd.,For Sale,7/18/2023,PKR35.74 Lakh,357400000
1622,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",6,5,500 Sq. Yd.,For Sale,07/11/2023,PKR16 Crore,160000000
1623,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",6,6,"1,000 Sq. Yd.",For Sale,07/11/2023,PKR32 Crore,320000000
1624,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",8,6,"1,000 Sq. Yd.",For Sale,07/11/2023,PKR22.5 Crore,225000000
1625,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",8,6,500 Sq. Yd.,For Sale,07/11/2023,PKR16 Crore,160000000
1626,House,Sindh,Karachi,"Gulistan-e-Jauhar, Karachi, Sindh",5,4,120 Sq. Yd.,For Sale,07/11/2023,PKR2.5 Crore,25000000
1627,Flat,Sindh,Karachi,"Gulistan-e-Jauhar, Karachi, Sindh",3,3,156 Sq. Yd.,For Sale,07/04/2023,PKR1.15 Crore,11500000
1628,Flat,Sindh,Karachi,"Gulistan-e-Jauhar, Karachi, Sindh",2,2,111 Sq. Yd.,For Sale,07/04/2023,PKR70 Lakh,700000000
1629,House,Sindh,Karachi,"Gulistan-e-Jauhar, Karachi, Sindh",,9,400 Sq. Yd.,For Sale,07/04/2023,PKR8.25 Crore,82500000
1630,House,Sindh,Karachi,"Korangi, Karachi, Sindh",1,1,40 Sq. Yd.,For Sale,07/11/2023,PKR17 Lakh,170000000
1631,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,200 Sq. Yd.,For Sale,07/11/2023,PKR2.28 Crore,22800000
1632,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,200 Sq. Yd.,For Sale,07/11/2023,PKR1.67 Crore,16700000
1633,Flat,Sindh,Karachi,"North Nazimabad, Karachi, Sindh",3,3,178 Sq. Yd.,For Sale,07/11/2023,PKR1.9 Crore,19000000
1634,Flat,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",2,2,122 Sq. Yd.,For Sale,6/29/2023,PKR75 Lakh,750000000
1635,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",4,4,250 Sq. Yd.,For Sale,7/18/2023,PKR5.25 Crore,52500000
1636,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",2,2,182 Sq. Yd.,For Sale,07/04/2023,PKR5.5 Crore,55000000
1637,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",5,5,250 Sq. Yd.,For Sale,6/29/2023,PKR3.75 Crore,37500000
1638,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",6,5,272 Sq. Yd.,For Sale,6/29/2023,PKR3.6 Crore,36000000
1639,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",4,4,125 Sq. Yd.,For Sale,6/29/2023,PKR1.65 Crore,16500000
1640,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",1,1,101 Sq. Yd.,For Sale,7/18/2023,PKR4.15 Crore,41500000
1641,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",4,3,290 Sq. Yd.,For Sale,7/18/2023,PKR12.05 Crore,120500000
1642,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",3,2,212 Sq. Yd.,For Sale,7/18/2023,PKR8.69 Crore,86900000
1643,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",6,6,500 Sq. Yd.,For Sale,6/28/2023,PKR12.5 Crore,125000000
1644,House,Sindh,Karachi,"Cantt, Karachi, Sindh",5,5,375 Sq. Yd.,For Sale,07/04/2023,PKR6.7 Crore,67000000
1645,Flat,Sindh,Karachi,"Cantt, Karachi, Sindh",3,3,286 Sq. Yd.,For Sale,07/04/2023,PKR3.7 Crore,37000000
1646,Flat,Sindh,Karachi,"Cantt, Karachi, Sindh",4,4,367 Sq. Yd.,For Sale,07/04/2023,PKR4.55 Crore,45500000
1647,House,Sindh,Karachi,"Cantt, Karachi, Sindh",5,5,375 Sq. Yd.,For Sale,07/04/2023,PKR6.7 Crore,67000000
1648,House,Sindh,Karachi,"Cantt, Karachi, Sindh",5,5,375 Sq. Yd.,For Sale,07/04/2023,PKR7.05 Crore,70500000
1649,House,Sindh,Karachi,"Cantt, Karachi, Sindh",5,5,375 Sq. Yd.,For Sale,07/04/2023,PKR6.43 Crore,64300000
1650,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",3,2,212 Sq. Yd.,For Sale,7/18/2023,PKR8.43 Crore,84300000
1651,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",2,1,161 Sq. Yd.,For Sale,7/18/2023,PKR7.4 Crore,74000000
1652,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",5,4,412 Sq. Yd.,For Sale,7/18/2023,PKR23.83 Crore,238300000
1653,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",2,2,167 Sq. Yd.,For Sale,7/18/2023,PKR4.5 Crore,45000000
1654,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",4,2,182 Sq. Yd.,For Sale,7/18/2023,PKR5.8 Crore,58000000
1655,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",5,3,272 Sq. Yd.,For Sale,7/18/2023,PKR7.35 Crore,73500000
1656,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",5,3,272 Sq. Yd.,For Sale,7/18/2023,PKR7.4 Crore,74000000
1657,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",2,2,182 Sq. Yd.,For Sale,7/18/2023,PKR5.9 Crore,59000000
1658,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",4,3,244 Sq. Yd.,For Sale,7/18/2023,PKR12 Crore,120000000
1659,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",4,3,244 Sq. Yd.,For Sale,07/04/2023,PKR11.5 Crore,115000000
1660,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",3,3,133 Sq. Yd.,For Sale,7/18/2023,PKR85 Lakh,850000000
1661,House,Sindh,Karachi,"Cantt, Karachi, Sindh",5,5,375 Sq. Yd.,For Sale,7/18/2023,PKR6.85 Crore,68500000
1662,House,Sindh,Karachi,"Cantt, Karachi, Sindh",5,5,375 Sq. Yd.,For Sale,07/04/2023,PKR7 Crore,70000000
1663,House,Sindh,Karachi,"Cantt, Karachi, Sindh",5,5,375 Sq. Yd.,For Sale,07/04/2023,PKR6.41 Crore,64100000
1664,Flat,Sindh,Karachi,"Cantt, Karachi, Sindh",3,3,286 Sq. Yd.,For Sale,07/04/2023,PKR3.78 Crore,37800000
1665,Flat,Sindh,Karachi,"Cantt, Karachi, Sindh",3,3,286 Sq. Yd.,For Sale,07/04/2023,PKR3.69 Crore,36900000
1666,Flat,Sindh,Karachi,"Cantt, Karachi, Sindh",4,4,367 Sq. Yd.,For Sale,07/04/2023,PKR4.44 Crore,44400000
1667,Flat,Sindh,Karachi,"Cantt, Karachi, Sindh",3,3,300 Sq. Yd.,For Sale,07/04/2023,PKR3.69 Crore,36900000
